sentence_number,word,tag
559,espresso,I-ADD-ON
559,known,O
559,as,O
559,a,B-QUANTITY
559,dirty,B-ADD-ON
559,chai,I-ADD-ON
560,Iced,B-TEMP
560,almond,B-MILK-TYPE
560,milk,I-MILK-TYPE
560,latte,B-COFFEE-TYPE
560,with,O
560,a,B-QUANTITY
560,caramel,B-FLAVOR
560,drizzle,I-ADD-ON
561,Iced,B-TEMP
561,caramel,B-FLAVOR
561,latte,B-COFFEE-TYPE
561,with,O
561,a,B-QUANTITY
561,sprinkle,I-QUANTITY
561,of,O
561,sea,B-BAKERY-ITEM
561,salt,I-BAKERY-ITEM
562,How,O
562,about,O
562,a,B-QUANTITY
562,peppermint,B-FLAVOR
562,mocha,B-COFFEE-TYPE
562,with,O
562,whipped,B-ADD-ON
562,cream,I-ADD-ON
562,for,O
562,a,B-QUANTITY
562,festive,O
562,touch,O
563,One,B-QUANTITY
563,flat,B-SIZE
563,white,B-ROAST-TYPE
563,with,O
563,oat,B-MILK-TYPE
563,milk,I-MILK-TYPE
563,and,O
563,a,B-QUANTITY
563,dash,I-QUANTITY
563,of,O
563,honey,B-SWEETENER
563,on,O
565,Make,O
565,it,O
565,a,B-QUANTITY
565,soy,B-MILK-TYPE
565,latte,B-COFFEE-TYPE
565,with,O
565,a,B-QUANTITY
565,touch,I-QUANTITY
565,of,O
565,vanilla,B-FLAVOR
565,syrup,I-ADD-ON
565,on,O
566,Double-shot,B-QUANTITY
566,macchiato,B-COFFEE-TYPE
566,with,O
566,hazelnut,B-FLAVOR
566,syrup,I-ADD-ON
567,Can,O
567,I,O
567,get,O
567,a,B-QUANTITY
567,macadamia,B-FLAVOR
567,nut,B-FOOD-ITEM
567,iced,B-TEMP
567,coffee,B-COFFEE-TYPE
567,with,O
567,cream,I-MILK-TYPE
567,on,O
568,Vanilla,B-FLAVOR
568,latte,B-COFFEE-TYPE
568,with,O
568,an,B-QUANTITY
568,extra,B-QUANTITY
568,shot,I-ADD-ON
568,of,O
568,espresso,I-ADD-ON
569,like,O
569,a,B-QUANTITY
569,hazelnut,B-FLAVOR
569,latte,B-COFFEE-TYPE
569,with,O
569,two,B-QUANTITY
569,shots,I-ADD-ON
569,of,O
569,espresso,I-ADD-ON
569,and,O
569,whipped,B-ADD-ON
569,cream,I-ADD-ON
569,on,O
569,top,O
570,Cappuccino,B-COFFEE-TYPE
570,with,O
570,a,B-QUANTITY
570,dusting,I-ADD-ON
570,of,O
570,cocoa,B-FLAVOR
570,powder,I-ADD-ON
570,please,O
571,Coconut,B-MILK-TYPE
571,iced,B-TEMP
571,coffee,B-COFFEE-TYPE
571,with,O
571,a,B-QUANTITY
571,shot,I-ADD-ON
571,of,O
571,espresso,I-ADD-ON
572,Matcha,B-COFFEE-TYPE
572,green,B-ROAST-TYPE
572,tea,B-COFFEE-TYPE
572,latte,B-COFFEE-TYPE
572,with,O
572,coconut,B-MILK-TYPE
572,milk,I-MILK-TYPE
573,Mocha,B-COFFEE-TYPE
573,latte,B-COFFEE-TYPE
573,with,O
573,a,B-QUANTITY
573,scoop,I-QUANTITY
573,of,O
573,vanilla,B-FLAVOR
573,ice,B-FOOD-ITEM
573,cream,I-FOOD-ITEM
573,for,O
573,an,B-QUANTITY
573,affogato,B-ADD-ON
573,twist,O
574,Iced,B-TEMP
574,latte,B-COFFEE-TYPE
574,with,O
574,vanilla,B-FLAVOR
574,syrup,I-ADD-ON
574,and,O
574,a,B-QUANTITY
574,splash,I-QUANTITY
574,of,O
574,coconut,B-MILK-TYPE
574,milk,I-MILK-TYPE
574,on,O
575,How,O
575,about,O
575,a,B-QUANTITY
575,cinnamon,B-FLAVOR
575,dolce,B-ADD-ON
575,latte,I-ADD-ON
575,with,O
575,whipped,B-ADD-ON
575,cream,I-ADD-ON
575,on,O
575,top,O
576,Make,O
576,me,O
576,a,B-QUANTITY
576,mocha,B-FLAVOR
576,frappuccino,B-COFFEE-TYPE
576,with,O
576,extra,B-QUANTITY
576,chocolate,B-FLAVOR
576,drizzle,I-ADD-ON
576,on,O
576,top,O
577,Iced,B-TEMP
577,cortado,B-COFFEE-TYPE
577,with,O
577,a,B-QUANTITY
577,caramel,B-FLAVOR
577,swirl,I-ADD-ON
577,on,O
578,Espresso,B-COFFEE-TYPE
578,con,O
578,panna,I-ADD-ON
578,with,O
578,a,B-QUANTITY
578,sprinkle,I-ADD-ON
578,of,O
578,cinnamon,B-FLAVOR
578,please,O
579,One,B-QUANTITY
579,latte,B-COFFEE-TYPE
579,with,O
579,whipped,B-ADD-ON
579,cream,I-ADD-ON
579,on,O
579,top,O
580,Mocha,B-COFFEE-TYPE
580,frappuccino,B-COFFEE-TYPE
580,with,O
580,extra,B-QUANTITY
580,chocolate,B-FLAVOR
580,drizzle,I-ADD-ON
581,How,O
581,fresh,O
581,are,O
581,the,O
581,brownies,B-BAKERY-ITEM
581,and,O
581,can,O
581,I,O
581,get,O
581,a,B-QUANTITY
581,caramel,B-FLAVOR
581,macchiato,B-COFFEE-TYPE
581,on,O
582,Mocha,B-COFFEE-TYPE
582,latte,B-COFFEE-TYPE
582,with,O
582,a,B-QUANTITY
582,scoop,I-QUANTITY
582,of,O
582,vanilla,B-FLAVOR
582,ice,I-ADD-ON
582,cream,I-ADD-ON
583,Espresso,B-COFFEE-TYPE
583,with,O
583,six,B-QUANTITY
583,shots,I-QUANTITY
583,for,O
583,an,B-QUANTITY
583,extra,B-QUANTITY
583,kick,I-ADD-ON
584,Also,O
584,an,B-QUANTITY
584,iced,B-TEMP
584,latte,B-COFFEE-TYPE
584,with,O
584,soy,B-MILK-TYPE
584,milk,I-MILK-TYPE
584,and,O
584,a,B-QUANTITY
584,brownie,B-BAKERY-ITEM
584,on,O
585,Cappuccino,B-COFFEE-TYPE
585,with,O
585,a,B-QUANTITY
585,dusting,I-ADD-ON
585,of,O
585,cocoa,B-FLAVOR
585,powder,I-ADD-ON
586,Caramel,B-FLAVOR
586,macchiato,B-COFFEE-TYPE
586,with,O
586,almond,B-MILK-TYPE
586,milk,I-MILK-TYPE
586,please,O
587,Two,B-QUANTITY
587,lattes,I-COFFEE-TYPE
587,one,B-QUANTITY
587,with,O
587,one,B-QUANTITY
587,shot,I-ADD-ON
587,of,O
587,espresso,B-ADD-ON
587,and,O
587,the,O
587,other,B-QUANTITY
587,with,O
587,soy,B-MILK-TYPE
587,milk,I-MILK-TYPE
588,Cinnamon,B-FLAVOR
588,dolce,B-FLAVOR
588,latte,B-COFFEE-TYPE
588,with,O
588,whipped,B-ADD-ON
588,cream,I-ADD-ON
589,Iced,B-TEMP
589,cortado,B-COFFEE-TYPE
589,with,O
589,a,B-QUANTITY
589,caramel,B-FLAVOR
589,swirl,I-ADD-ON
590,Double-shot,B-QUANTITY
590,espresso,B-COFFEE-TYPE
590,over,O
590,ice,I-TEMP
590,with,O
590,agave,B-SWEETENER
590,syrup,I-ADD-ON
591,Dirty,B-BEVERAGE
591,chai,I-BEVERAGE
591,Iced,B-TEMP
591,chai,B-BEVERAGE
591,latte,I-BEVERAGE
591,with,O
591,a,B-QUANTITY
591,shot,I-ADD-ON
591,of,O
591,espresso,B-ADD-ON
592,Iced,B-TEMP
592,Americano,B-COFFEE-TYPE
592,with,O
592,extra,B-QUANTITY
592,sugar,I-SWEETENER
592,but,O
592,less,B-QUANTITY
592,ice,I-ADD-ON
593,Soy,B-MILK-TYPE
593,latte,B-COFFEE-TYPE
593,with,O
593,a,B-QUANTITY
593,touch,I-QUANTITY
593,of,O
593,vanilla,B-FLAVOR
593,syrup,I-ADD-ON
594,Vanilla,B-FLAVOR
594,latte,B-COFFEE-TYPE
594,with,O
594,an,B-QUANTITY
594,extra,I-QUANTITY
594,shot,I-ADD-ON
594,of,O
594,espresso,B-ADD-ON
595,Hazelnut,B-FLAVOR
595,latte,B-COFFEE-TYPE
595,with,O
595,two,B-QUANTITY
595,shots,I-QUANTITY
595,of,O
595,espresso,B-ADD-ON
595,and,O
595,whipped,B-ADD-ON
595,cream,I-ADD-ON
595,on,O
595,top,O
596,Iced,B-TEMP
596,latte,B-COFFEE-TYPE
596,with,O
596,vanilla,B-FLAVOR
596,syrup,I-ADD-ON
596,and,O
596,a,B-QUANTITY
596,splash,I-ADD-ON
596,of,O
596,coconut,B-MILK-TYPE
596,milk,I-MILK-TYPE
597,Iced,B-TEMP
597,almond,B-MILK-TYPE
597,milk,I-MILK-TYPE
597,latte,B-COFFEE-TYPE
597,with,O
597,a,B-QUANTITY
597,caramel,B-FLAVOR
597,drizzle,I-ADD-ON
598,Peppermint,B-FLAVOR
598,mocha,B-COFFEE-TYPE
598,with,O
598,whipped,B-ADD-ON
598,cream,I-ADD-ON
599,Honey,B-SWEETENER
599,cinnamon,B-FLAVOR
599,cappuccino,B-COFFEE-TYPE
600,Triple-shot,B-QUANTITY
600,iced,B-TEMP
600,Americano,B-COFFEE-TYPE
600,with,O
600,a,B-QUANTITY
600,splash,I-QUANTITY
600,of,O
600,Irish,B-FLAVOR
600,cream,I-ADD-ON
601,Double-shot,B-QUANTITY
601,macchiato,B-COFFEE-TYPE
601,with,O
601,hazelnut,B-ADD-ON
601,syrup,I-ADD-ON
602,Pumpkin,B-FLAVOR
602,spice,B-FLAVOR
602,latte,B-COFFEE-TYPE
602,with,O
602,whipped,B-ADD-ON
602,cream,I-ADD-ON
602,and,O
602,nutmeg,B-FLAVOR
603,Mocha,B-FLAVOR
603,frappuccino,B-COFFEE-TYPE
603,with,O
603,a,B-QUANTITY
603,scoop,I-QUANTITY
603,of,O
603,chocolate,B-FLAVOR
603,chip,B-FOOD-ITEM
603,cookie,I-FOOD-ITEM
603,dough,I-FOOD-ITEM
604,Iced,B-TEMP
604,Americano,B-COFFEE-TYPE
604,coffee,I-COFFEE-TYPE
604,with,O
604,one,B-QUANTITY
604,cream,I-ADD-ON
604,and,O
604,a,B-QUANTITY
604,drizzle,I-ADD-ON
604,of,O
604,caramel,B-FLAVOR
604,?,O
605,Iced,B-TEMP
605,lavender,B-FLAVOR
605,latte,B-COFFEE-TYPE
605,with,O
605,almond,B-MILK-TYPE
605,milk,I-MILK-TYPE
606,Americano,B-COFFEE-TYPE
606,coffee,I-COFFEE-TYPE
606,with,O
606,one,B-QUANTITY
606,sugar,I-SWEETENER
606,and,O
606,a,B-QUANTITY
606,hint,I-QUANTITY
606,of,O
606,vanilla,B-FLAVOR
606,?,O
607,Cortado,B-COFFEE-TYPE
607,with,O
607,a,B-QUANTITY
607,caramel,B-FLAVOR
607,drizzle,I-ADD-ON
608,Can,O
608,I,O
608,have,O
608,a,B-QUANTITY
608,hot,B-TEMP
608,Americano,B-COFFEE-TYPE
608,with,O
608,one,B-QUANTITY
608,cream,I-ADD-ON
608,and,O
608,a,B-QUANTITY
608,sprinkle,I-QUANTITY
608,of,O
608,cinnamon,B-FLAVOR
608,?,O
609,Iced,B-TEMP
609,soy,B-MILK-TYPE
609,latte,B-COFFEE-TYPE
609,with,O
609,a,B-QUANTITY
609,hint,I-QUANTITY
609,of,O
609,maple,B-FLAVOR
609,syrup,I-ADD-ON
610,Iced,B-TEMP
610,caramel,B-FLAVOR
610,latte,B-COFFEE-TYPE
610,with,O
610,a,B-QUANTITY
610,sprinkle,B-ADD-ON
610,of,O
610,sea,B-FLAVOR
610,salt,I-FLAVOR
611,White,B-COFFEE-TYPE
611,chocolate,B-FLAVOR
611,mocha,B-COFFEE-TYPE
611,with,O
611,a,B-QUANTITY
611,touch,I-QUANTITY
611,of,O
611,raspberry,B-FLAVOR
611,syrup,I-ADD-ON
612,green,B-FLAVOR
612,tea,B-COFFEE-TYPE
612,latte,I-COFFEE-TYPE
612,with,O
612,coconut,B-MILK-TYPE
612,milk,I-MILK-TYPE
613,Double-shot,B-QUANTITY
613,espresso,B-COFFEE-TYPE
613,with,O
613,a,B-QUANTITY
613,twist,I-QUANTITY
613,of,O
613,orange,B-FLAVOR
613,zest,I-ADD-ON
614,Iced,B-TEMP
614,Americano,B-COFFEE-TYPE
614,with,O
614,one,B-QUANTITY
614,sugar,I-SWEETENER
614,for,O
614,a,B-QUANTITY
614,refreshing,I-ADD-ON
614,touch,I-ADD-ON
615,Coconut,B-MILK-TYPE
615,iced,B-TEMP
615,coffee,B-COFFEE-TYPE
615,with,O
615,a,B-QUANTITY
615,shot,I-ADD-ON
615,of,O
615,espresso,B-COFFEE-TYPE
616,Iced,B-TEMP
616,Americano,B-COFFEE-TYPE
616,coffee,I-COFFEE-TYPE
616,with,O
616,a,B-QUANTITY
616,dollop,I-QUANTITY
616,of,O
616,whipped,B-ADD-ON
616,cream,I-ADD-ON
618,Can,O
618,I,O
618,get,O
618,a,B-QUANTITY
618,hot,B-TEMP
618,Americano,B-COFFEE-TYPE
618,coffee,I-COFFEE-TYPE
618,?,O
619,Caramelized,B-FLAVOR
619,banana,B-FLAVOR
619,latte,B-COFFEE-TYPE
619,with,O
619,a,B-QUANTITY
619,sprinkle,I-QUANTITY
619,of,O
619,cinnamon,B-FLAVOR
620,Iced,B-TEMP
620,latte,B-COFFEE-TYPE
620,with,O
620,vanilla,B-FLAVOR
620,syrup,B-ADD-ON
620,and,O
620,a,B-QUANTITY
620,splash,B-ADD-ON
620,of,O
620,coconut,B-MILK-TYPE
620,milk,I-MILK-TYPE
621,Hazelnut,B-FLAVOR
621,latte,B-COFFEE-TYPE
621,with,O
621,two,B-QUANTITY
621,shots,B-ADD-ON
621,of,O
621,espresso,I-ADD-ON
621,and,O
621,whipped,B-ADD-ON
621,cream,I-ADD-ON
622,Iced,B-TEMP
622,cortado,B-COFFEE-TYPE
622,with,O
622,a,B-QUANTITY
622,caramel,B-FLAVOR
622,swirl,B-ADD-ON
624,Americano,B-COFFEE-TYPE
624,with,O
624,half,B-MILK-TYPE
624,and,O
624,half,I-MILK-TYPE
624,milk,I-MILK-TYPE
624,please,O
625,One,B-QUANTITY
625,latte,B-COFFEE-TYPE
625,please,O
625,with,O
625,a,B-QUANTITY
625,shot,B-ADD-ON
625,of,O
625,hazelnut,B-FLAVOR
626,Flat,B-COFFEE-TYPE
626,white,I-COFFEE-TYPE
626,with,O
626,oat,B-MILK-TYPE
626,milk,I-MILK-TYPE
626,and,O
626,a,B-QUANTITY
626,dash,B-ADD-ON
626,of,O
626,honey,B-SWEETENER
627,Espresso,B-COFFEE-TYPE
627,con,O
627,panna,B-ADD-ON
627,with,O
627,a,B-QUANTITY
627,sprinkle,B-ADD-ON
627,of,O
627,cinnamon,B-FLAVOR
628,Iced,B-TEMP
628,americano,B-COFFEE-TYPE
628,with,O
628,extra,B-QUANTITY
628,sugar,B-SWEETENER
628,but,O
628,less,O
628,ice,O
629,Caramel,B-FLAVOR
629,macchiato,B-COFFEE-TYPE
629,with,O
629,almond,B-MILK-TYPE
629,milk,I-MILK-TYPE
629,please,O
630,Mocha,B-FLAVOR
630,frappuccino,B-COFFEE-TYPE
630,with,O
630,extra,B-QUANTITY
630,chocolate,B-ADD-ON
630,drizzle,I-ADD-ON
631,One,B-QUANTITY
631,latte,B-COFFEE-TYPE
631,with,O
631,whipped,B-ADD-ON
631,cream,I-ADD-ON
631,on,O
631,top,O
632,Espresso,B-COFFEE-TYPE
632,with,O
632,six,B-QUANTITY
632,shots,B-ADD-ON
632,for,O
632,an,O
632,extra,O
632,kick,O
633,Two,B-QUANTITY
633,lattes,B-COFFEE-TYPE
633,one,O
633,with,O
633,one,B-QUANTITY
633,shot,B-ADD-ON
633,of,O
633,espresso,I-ADD-ON
633,and,O
633,the,O
633,other,O
633,with,O
633,soy,B-MILK-TYPE
633,milk,I-MILK-TYPE
634,You're,O
634,cute,O
634,what's,O
634,your,O
634,name,O
634,Also,O
634,an,B-QUANTITY
634,iced,B-TEMP
634,latte,B-COFFEE-TYPE
634,with,O
634,soy,B-MILK-TYPE
634,milk,I-MILK-TYPE
634,and,O
634,a,B-QUANTITY
634,brownie,B-BAKERY-ITEM
635,Iced,B-TEMP
635,latte,B-COFFEE-TYPE
635,with,O
635,extra,B-QUANTITY
635,sugar,B-SWEETENER
635,for,O
635,a,O
635,sweeter,O
635,taste,O
636,Peppermint,B-FLAVOR
636,mocha,B-COFFEE-TYPE
636,with,O
636,whipped,B-ADD-ON
636,cream,I-ADD-ON
637,How,O
637,fresh,O
637,are,O
637,the,O
637,brownies,B-BAKERY-ITEM
637,and,O
637,can,O
637,I,O
637,get,O
637,a,B-QUANTITY
637,caramel,B-FLAVOR
637,macchiato,B-COFFEE-TYPE
638,One,B-QUANTITY
638,latte,B-COFFEE-TYPE
638,with,O
638,whipped,B-ADD-ON
638,cream,I-ADD-ON
638,please,O
639,Two,B-QUANTITY
639,hot,B-TEMP
639,coffees,B-COFFEE-TYPE
639,both,O
639,with,O
639,a,B-QUANTITY
639,dash,B-ADD-ON
639,of,O
639,cinnamon,B-FLAVOR
640,Iced,B-TEMP
640,latte,B-COFFEE-TYPE
640,with,O
640,a,B-QUANTITY
640,swirl,B-ADD-ON
640,of,O
640,caramel,B-FLAVOR
640,for,O
640,sweetness,O
641,Cortado,B-COFFEE-TYPE
641,with,O
641,a,B-QUANTITY
641,caramel,B-FLAVOR
641,drizzle,B-ADD-ON
643,Cinnamon,B-FLAVOR
643,dolce,I-FLAVOR
643,latte,B-COFFEE-TYPE
643,with,O
643,whipped,B-ADD-ON
643,cream,I-ADD-ON
644,Mocha,B-FLAVOR
644,frappuccino,B-COFFEE-TYPE
644,with,O
644,a,B-QUANTITY
644,scoop,B-ADD-ON
644,of,O
644,chocolate,B-FLAVOR
644,chip,I-FLAVOR
644,cookie,I-BAKERY-ITEM
644,dough,I-BAKERY-ITEM
645,Triple-shot,B-QUANTITY
645,iced,B-TEMP
645,Americano,B-COFFEE-TYPE
645,with,O
645,a,B-QUANTITY
645,splash,B-ADD-ON
645,of,O
645,Irish,B-FLAVOR
645,cream,I-BEVERAGE
646,White,B-FLAVOR
646,chocolate,I-FLAVOR
646,mocha,B-COFFEE-TYPE
646,with,O
646,a,B-QUANTITY
646,touch,B-ADD-ON
646,of,O
646,raspberry,B-FLAVOR
646,syrup,I-FLAVOR
647,Matcha,B-FLAVOR
647,green,I-FLAVOR
647,tea,I-BEVERAGE
647,latte,B-COFFEE-TYPE
647,with,O
647,coconut,B-MILK-TYPE
647,milk,I-MILK-TYPE
648,Iced,B-TEMP
648,caramel,B-FLAVOR
648,latte,B-COFFEE-TYPE
648,with,O
648,a,B-QUANTITY
648,sprinkle,B-ADD-ON
648,of,O
648,sea,B-FLAVOR
648,salt,I-FLAVOR
649,Cappuccino,B-COFFEE-TYPE
649,with,O
649,a,B-QUANTITY
649,dusting,B-ADD-ON
649,of,O
649,cocoa,B-FLAVOR
649,powder,I-FLAVOR
650,Honey,B-SWEETENER
650,cinnamon,B-FLAVOR
650,cappuccino,B-COFFEE-TYPE
650,please,O
651,Dirty,O
651,chai,B-BEVERAGE
651,Iced,B-TEMP
651,chai,I-BEVERAGE
651,latte,B-COFFEE-TYPE
651,with,O
651,a,B-QUANTITY
651,shot,B-ADD-ON
651,of,O
651,espresso,I-ADD-ON
652,Pumpkin,B-FLAVOR
652,spice,I-FLAVOR
652,latte,B-COFFEE-TYPE
652,with,O
652,whipped,B-ADD-ON
652,cream,I-ADD-ON
652,and,O
652,nutmeg,B-FLAVOR
653,Iced,B-TEMP
653,almond,B-MILK-TYPE
653,milk,I-MILK-TYPE
653,latte,B-COFFEE-TYPE
653,with,O
653,a,B-QUANTITY
653,caramel,B-FLAVOR
653,drizzle,B-ADD-ON
654,Iced,B-TEMP
654,soy,B-MILK-TYPE
654,latte,B-COFFEE-TYPE
654,with,O
654,a,B-QUANTITY
654,hint,B-ADD-ON
654,of,O
654,maple,B-SWEETENER
654,syrup,I-SWEETENER
655,Double-shot,B-QUANTITY
655,espresso,B-COFFEE-TYPE
655,over,O
655,ice,B-ADD-ON
655,with,O
655,agave,B-SWEETENER
655,syrup,I-SWEETENER
656,Mocha,B-FLAVOR
656,latte,B-COFFEE-TYPE
656,with,O
656,a,B-QUANTITY
656,scoop,B-ADD-ON
656,of,O
656,vanilla,B-FLAVOR
656,ice,B-TEMP
656,cream,I-BEVERAGE
657,Soy,B-MILK-TYPE
657,latte,B-COFFEE-TYPE
657,with,O
657,a,B-QUANTITY
657,touch,B-ADD-ON
657,of,O
657,vanilla,B-FLAVOR
657,syrup,B-ADD-ON
658,Macadamia,B-FLAVOR
658,nut,I-FLAVOR
658,iced,B-TEMP
658,coffee,B-COFFEE-TYPE
658,with,O
658,cream,B-ADD-ON
659,Iced,B-TEMP
659,lavender,B-FLAVOR
659,latte,B-COFFEE-TYPE
659,with,O
659,almond,B-MILK-TYPE
659,milk,I-MILK-TYPE
660,Vanilla,B-FLAVOR
660,latte,B-COFFEE-TYPE
660,with,O
660,an,B-QUANTITY
660,extra,I-QUANTITY
660,shot,B-ADD-ON
660,of,O
660,espresso,I-ADD-ON
661,Double-shot,B-QUANTITY
661,macchiato,B-COFFEE-TYPE
661,with,O
661,hazelnut,B-FLAVOR
661,syrup,B-ADD-ON
662,Coconut,B-FLAVOR
662,iced,B-TEMP
662,coffee,B-COFFEE-TYPE
662,with,O
662,a,B-QUANTITY
662,shot,B-ADD-ON
662,of,O
662,espresso,I-ADD-ON
663,Two,B-QUANTITY
663,hot,B-TEMP
663,coffees,B-COFFEE-TYPE
663,both,O
663,with,O
663,a,B-QUANTITY
663,dash,B-ADD-ON
663,of,O
663,cinnamon,B-FLAVOR
664,Iced,B-TEMP
664,americano,B-COFFEE-TYPE
664,with,O
664,one,B-QUANTITY
664,sugar,B-SWEETENER
664,for,O
664,a,O
664,refreshing,O
664,touch,O
665,Can,O
665,I,O
665,have,O
665,a,B-QUANTITY
665,hot,B-TEMP
665,americano,B-COFFEE-TYPE
665,with,O
665,one,B-QUANTITY
665,cream,B-MILK-TYPE
665,and,O
665,a,B-QUANTITY
665,sprinkle,B-ADD-ON
665,of,O
665,cinnamon,B-FLAVOR
666,One,B-QUANTITY
666,latte,B-COFFEE-TYPE
666,with,O
666,whipped,B-ADD-ON
666,cream,I-ADD-ON
666,please,O
667,Double-shot,B-QUANTITY
667,espresso,B-COFFEE-TYPE
667,with,O
667,a,B-QUANTITY
667,twist,B-ADD-ON
667,of,O
667,orange,B-FLAVOR
667,zest,I-FLAVOR
668,How,O
668,fresh,O
668,are,O
668,the,O
668,brownies,B-BAKERY-ITEM
668,and,O
668,can,O
668,I,O
668,get,O
668,a,B-QUANTITY
668,caramel,B-FLAVOR
668,macchiato,B-COFFEE-TYPE
669,Caramel,B-FLAVOR
669,macchiato,B-COFFEE-TYPE
669,with,O
669,almond,B-MILK-TYPE
669,milk,I-MILK-TYPE
669,please,O
670,Iced,B-TEMP
670,americano,B-COFFEE-TYPE
670,with,O
670,extra,B-QUANTITY
670,sugar,B-SWEETENER
670,but,O
670,less,O
670,ice,O
671,Two,B-QUANTITY
671,lattes,B-COFFEE-TYPE
671,one,O
671,with,O
671,one,B-QUANTITY
671,shot,B-ADD-ON
671,of,O
671,espresso,I-ADD-ON
671,and,O
671,the,O
671,other,O
671,with,O
671,soy,B-MILK-TYPE
671,milk,I-MILK-TYPE
672,Iced,B-TEMP
672,americano,B-COFFEE-TYPE
672,coffee,I-COFFEE-TYPE
672,with,O
672,one,B-QUANTITY
672,cream,B-MILK-TYPE
672,and,O
672,a,B-QUANTITY
672,drizzle,B-ADD-ON
672,of,O
672,caramel,B-FLAVOR
673,You're,O
673,cute,O
673,what's,O
673,your,O
673,name,O
673,Also,O
673,an,B-QUANTITY
673,iced,B-TEMP
673,latte,B-COFFEE-TYPE
673,with,O
673,soy,B-MILK-TYPE
673,milk,I-MILK-TYPE
673,and,O
673,a,B-QUANTITY
673,brownie,B-BAKERY-ITEM
674,Americano,B-COFFEE-TYPE
674,coffee,I-COFFEE-TYPE
674,with,O
674,one,B-QUANTITY
674,sugar,B-SWEETENER
674,and,O
674,a,B-QUANTITY
674,hint,B-ADD-ON
674,of,O
674,vanilla,B-FLAVOR
675,Caramelized,B-FLAVOR
675,banana,I-FLAVOR
675,latte,B-COFFEE-TYPE
675,with,O
675,a,B-QUANTITY
675,sprinkle,B-ADD-ON
675,of,O
675,cinnamon,B-FLAVOR
676,One,B-QUANTITY
676,latte,B-COFFEE-TYPE
676,please,O
676,with,O
676,a,B-QUANTITY
676,shot,B-ADD-ON
676,of,O
676,hazelnut,B-FLAVOR
677,Can,O
677,I,O
677,get,O
677,a,B-QUANTITY
677,hot,B-TEMP
677,americano,B-COFFEE-TYPE
677,coffee,I-COFFEE-TYPE
678,Iced,B-TEMP
678,latte,B-COFFEE-TYPE
678,with,O
678,a,B-QUANTITY
678,swirl,B-ADD-ON
678,of,O
678,caramel,B-FLAVOR
678,for,O
678,sweetness,O
679,Iced,B-TEMP
679,americano,B-COFFEE-TYPE
679,coffee,I-COFFEE-TYPE
679,with,O
679,a,B-QUANTITY
679,dollop,B-ADD-ON
679,of,O
679,whipped,B-ADD-ON
679,cream,I-ADD-ON
680,Iced,B-TEMP
680,latte,B-COFFEE-TYPE
680,with,O
680,extra,B-QUANTITY
680,sugar,B-SWEETENER
680,for,O
680,a,O
680,sweeter,O
680,taste,O
681,Americano,B-COFFEE-TYPE
681,with,O
681,half,B-MILK-TYPE
681,and,O
681,half,I-MILK-TYPE
681,milk,I-MILK-TYPE
681,please,O
682,One,B-QUANTITY
682,latte,B-COFFEE-TYPE
682,with,O
682,whipped,B-ADD-ON
682,cream,I-ADD-ON
682,on,O
682,top,O
684,Espresso,B-COFFEE-TYPE
684,with,O
684,six,B-QUANTITY
684,shots,B-ADD-ON
684,for,O
684,an,O
684,extra,O
684,kick,O
685,Iced,B-TEMP
685,latte,B-COFFEE-TYPE
685,with,O
685,vanilla,B-FLAVOR
685,syrup,B-ADD-ON
685,and,O
685,a,B-QUANTITY
685,splash,B-ADD-ON
685,of,O
685,coconut,B-MILK-TYPE
685,milk,I-MILK-TYPE
686,Matcha,B-FLAVOR
686,green,I-FLAVOR
686,tea,I-BEVERAGE
686,latte,B-COFFEE-TYPE
686,with,O
686,coconut,B-MILK-TYPE
686,milk,I-MILK-TYPE
687,Macadamia,B-FLAVOR
687,nut,I-FLAVOR
687,iced,B-TEMP
687,coffee,B-COFFEE-TYPE
687,with,O
687,cream,B-ADD-ON
688,Mocha,B-FLAVOR
688,latte,B-COFFEE-TYPE
688,with,O
688,a,B-QUANTITY
688,scoop,B-ADD-ON
688,of,O
688,vanilla,B-FLAVOR
688,ice,B-TEMP
688,cream,I-BEVERAGE
689,Flat,B-COFFEE-TYPE
689,white,I-COFFEE-TYPE
689,with,O
689,oat,B-MILK-TYPE
689,milk,I-MILK-TYPE
689,and,O
689,a,B-QUANTITY
689,dash,B-ADD-ON
689,of,O
689,honey,B-SWEETENER
690,Double-shot,B-QUANTITY
690,macchiato,B-COFFEE-TYPE
690,with,O
690,hazelnut,B-FLAVOR
690,syrup,B-ADD-ON
691,Cinnamon,B-FLAVOR
691,dolce,I-FLAVOR
691,latte,B-COFFEE-TYPE
691,with,O
691,whipped,B-ADD-ON
691,cream,I-ADD-ON
693,Hazelnut,B-FLAVOR
693,latte,B-COFFEE-TYPE
693,with,O
693,two,B-QUANTITY
693,shots,B-ADD-ON
693,of,O
693,espresso,I-ADD-ON
693,and,O
693,whipped,B-ADD-ON
693,cream,I-ADD-ON
694,Double-shot,B-QUANTITY
694,espresso,B-COFFEE-TYPE
694,over,O
694,ice,B-ADD-ON
694,with,O
694,agave,B-SWEETENER
694,syrup,I-SWEETENER
695,Iced,B-TEMP
695,cortado,B-COFFEE-TYPE
695,with,O
695,a,B-QUANTITY
695,caramel,B-FLAVOR
695,swirl,B-ADD-ON
696,Mocha,B-FLAVOR
696,frappuccino,B-COFFEE-TYPE
696,with,O
